Area,Frontage,Access Road,Floors,Bedrooms,Bathrooms,Price,Year,Price_Lag_1
38.0,4.5,6.0,6.0,4.0,3.0,6.25,2024,5.65
37.0,4.5,3.0,5.0,4.0,4.0,6.5,2024,6.25
70.0,4.5,6.0,5.0,5.0,5.0,6.01,2024,6.5
72.0,4.5,6.0,2.0,6.0,4.0,6.75,2024,6.01
41.0,4.5,2.8,5.0,3.0,4.0,5.7,2024,6.75
80.0,5.0,2.0,5.0,5.0,6.0,9.5,2024,5.7
98.0,6.0,5.0,2.0,3.0,2.0,9.6,2024,9.5
60.0,4.0,9.0,3.0,5.0,5.0,7.6,2024,9.6
120.0,4.5,20.0,2.0,3.0,3.0,3.5,2024,7.6
82.5,4.5,6.0,2.0,3.0,2.0,4.8,2024,3.5
40.0,4.2,6.0,5.0,6.0,4.0,4.7,2024,4.8
81.0,4.5,9.0,5.0,5.0,5.0,5.8,2024,4.7
35.0,4.0,4.0,3.0,4.0,3.0,2.4,2024,5.8
157.0,10.0,3.0,4.0,7.0,7.0,10.0,2024,2.4
41.0,4.5,6.0,4.0,4.0,3.0,5.15,2024,10.0
310.0,9.1,6.0,3.0,3.0,3.0,3.8,2024,5.15
66.0,4.1,7.0,4.0,5.0,6.0,6.8,2024,3.8
60.0,4.0,3.0,3.0,4.0,6.0,4.8,2024,6.8
80.0,5.0,20.0,5.0,3.0,3.0,10.0,2024,4.8
80.0,8.0,6.0,4.0,4.0,3.0,4.8,2024,10.0
85.0,5.0,6.0,3.0,4.0,4.0,5.99,2024,4.8
96.0,8.0,20.0,3.0,5.0,4.0,5.5,2024,5.99
49.1,3.86,50.0,2.0,3.0,2.0,3.5,2024,5.5
60.0,4.5,6.0,3.0,3.0,3.0,10.0,2024,3.5
50.0,4.5,6.0,5.0,3.0,3.0,8.7,2024,10.0
85.0,4.5,6.0,3.0,3.0,4.0,4.0,2024,8.7
70.0,7.0,2.5,4.0,4.0,4.0,9.8,2024,4.0
111.4,4.5,6.0,4.0,3.0,3.0,6.9,2024,9.8
37.0,4.6,3.5,6.0,4.0,3.0,7.5,2024,6.9
30.0,3.5,3.0,5.0,3.0,4.0,3.2,2024,7.5
160.0,6.0,20.0,2.0,4.0,3.0,4.55,2024,3.2
37.0,3.8,3.0,6.0,3.0,4.0,8.0,2024,4.55
177.0,17.0,13.0,2.0,5.0,7.0,6.8,2024,8.0
31.0,5.1,6.0,3.0,4.0,3.0,5.6,2024,6.8
56.5,4.5,6.0,3.0,4.0,3.0,4.7,2024,5.6
90.0,4.5,6.0,3.0,4.0,3.0,3.0,2024,4.7
36.0,4.5,20.0,4.0,3.0,4.0,4.0,2024,3.0
60.0,4.0,20.0,5.0,6.0,4.0,8.6,2024,4.0
47.0,3.5,6.0,4.0,3.0,3.0,6.45,2024,8.6
44.0,4.5,10.0,4.0,3.0,3.0,8.5,2024,6.45
114.0,4.5,6.0,4.0,3.0,3.0,9.2,2024,8.5
36.0,4.5,6.0,5.0,3.0,3.0,6.05,2024,9.2
245.0,4.5,12.0,1.0,3.0,3.0,7.6,2024,6.05
38.0,4.5,6.0,5.0,3.0,3.0,4.5,2024,7.6
62.12,5.5,6.0,3.0,2.0,2.0,5.7,2024,4.5
63.0,4.7,3.0,4.0,4.0,3.0,8.6,2024,5.7
32.0,4.5,6.0,6.0,3.0,3.0,6.5,2024,8.6
21.0,4.5,5.0,3.0,2.0,2.0,1.53,2024,6.5
31.0,4.5,6.0,5.0,3.0,4.0,9.5,2024,1.53
36.0,4.5,6.0,4.0,5.0,4.0,6.25,2024,9.5
120.0,4.5,56.0,3.0,3.0,3.0,8.6,2024,6.25
32.0,3.0,2.3,5.0,5.0,3.0,3.7,2024,8.6
48.0,4.5,6.0,5.0,3.0,3.0,5.5,2024,3.7
45.0,4.5,6.0,3.0,3.0,1.0,5.9,2024,5.5
55.0,4.5,6.0,5.0,4.0,4.0,9.29,2024,5.9
41.0,4.5,6.0,5.0,3.0,3.0,6.6,2024,9.29
41.5,4.0,6.0,4.0,5.0,3.0,7.7,2024,6.6
68.0,4.5,15.0,3.0,3.0,3.0,4.6,2024,7.7
35.0,4.5,6.0,5.0,2.0,2.0,6.85,2024,4.6
90.0,4.5,6.0,3.0,4.0,3.0,8.7,2024,6.85
160.0,8.0,13.0,2.0,3.0,3.0,4.65,2024,8.7
175.0,10.0,9.0,3.0,5.0,3.0,9.1,2024,4.65
30.5,4.0,3.0,4.0,3.0,3.0,2.65,2024,9.1
127.0,9.0,5.0,1.0,2.0,1.0,2.16,2024,2.65
120.0,5.0,6.0,2.0,3.0,3.0,4.55,2024,2.16
50.0,4.0,6.0,4.0,4.0,3.0,3.7,2024,4.55
60.0,10.0,10.0,3.0,5.0,3.0,9.99,2024,3.7
91.0,4.0,5.0,4.0,4.0,4.0,9.3,2024,9.99
27.0,3.0,3.0,3.0,4.0,2.0,1.99,2024,9.3
74.0,4.5,6.0,5.0,7.0,3.0,5.5,2024,1.99
32.0,3.5,3.0,4.0,3.0,3.0,3.95,2024,5.5
52.0,4.6,6.0,4.0,4.0,4.0,8.6,2024,3.95
50.0,4.0,3.0,3.0,3.0,3.0,2.75,2024,8.6
36.0,4.0,3.0,5.0,4.0,4.0,2.8,2024,2.75
50.0,5.0,2.0,6.0,4.0,5.0,6.5,2024,2.8
70.0,4.5,2.5,5.0,5.0,5.0,10.0,2024,6.5
97.3,5.0,6.0,3.0,3.0,3.0,3.49,2024,10.0
90.0,6.0,15.0,5.0,5.0,5.0,8.79,2024,3.49
50.0,4.5,6.0,6.0,4.0,5.0,7.55,2024,8.79
35.0,4.5,6.0,6.0,4.0,5.0,7.8,2024,7.55
45.0,4.0,2.0,2.0,3.0,2.0,1.49,2024,7.8
80.0,4.0,5.0,2.0,3.0,4.0,4.25,2024,1.49
34.0,4.5,6.0,5.0,4.0,3.0,4.3,2024,4.25
60.0,4.5,6.0,3.0,3.0,2.0,5.9,2024,4.3
34.0,4.5,6.0,5.0,3.0,4.0,3.3,2024,5.9
160.0,8.0,13.0,3.0,4.0,4.0,6.2,2024,3.3
51.0,4.5,6.0,3.0,3.0,3.0,1.85,2024,6.2
68.0,4.5,3.0,3.0,6.0,6.0,4.95,2024,1.85
60.0,4.5,6.0,3.0,3.0,3.0,5.0,2024,4.95
36.0,4.0,3.5,5.0,3.0,4.0,4.55,2024,5.0
110.0,4.5,6.0,3.0,3.0,3.0,5.9,2024,4.55
42.0,4.0,4.0,2.0,2.0,2.0,1.9,2024,5.9
75.0,5.0,6.0,4.0,3.0,3.0,4.3,2024,1.9
35.0,4.5,3.0,4.0,4.0,3.0,3.4,2024,4.3
37.0,5.0,8.0,4.0,3.0,3.0,3.4,2024,3.4
55.0,4.5,6.0,2.0,3.0,2.0,4.75,2024,3.4
56.0,5.2,6.0,4.0,2.0,3.0,6.1,2024,4.75
200.0,2.0,6.0,4.0,5.0,3.0,6.0,2024,6.1
76.0,4.5,6.0,3.0,2.0,2.0,2.22,2024,6.0
38.0,4.5,6.0,4.0,3.0,3.0,7.3,2024,2.22
32.0,3.0,6.0,5.0,3.0,4.0,4.25,2024,7.3
100.0,4.5,6.0,3.0,3.0,3.0,5.3,2024,4.25
61.0,4.5,3.0,4.0,4.0,3.0,8.95,2024,5.3
30.0,4.2,3.0,5.0,3.0,3.0,6.4,2024,8.95
120.0,5.2,5.0,2.0,2.0,1.0,5.2,2024,6.4
151.0,4.5,6.0,2.0,2.0,3.0,5.6,2024,5.2
53.0,3.5,7.0,5.0,8.0,5.0,8.8,2024,5.6
78.0,6.0,6.0,3.0,3.0,3.0,7.0,2024,8.8
62.44,4.5,6.0,2.0,3.0,4.0,8.3,2024,7.0
55.0,5.0,4.0,2.0,1.0,1.0,7.5,2024,8.3
123.0,4.5,6.0,3.0,3.0,3.0,4.3,2024,7.5
43.0,4.5,6.0,2.0,2.0,2.0,1.98,2024,4.3
100.0,4.0,6.0,2.0,3.0,2.0,9.0,2024,1.98
100.0,3.5,24.0,3.0,3.0,2.0,8.2,2024,9.0
70.0,5.0,12.0,3.0,3.0,3.0,5.7,2024,8.2
100.0,4.5,6.0,3.0,3.0,3.0,8.5,2024,5.7
72.0,4.5,6.0,3.0,3.0,3.0,7.9,2024,8.5
64.0,4.0,16.0,3.0,4.0,4.0,10.0,2024,7.9
75.0,4.5,6.0,3.0,3.0,3.0,8.4,2024,10.0
40.0,4.0,4.0,5.0,4.0,5.0,9.2,2024,8.4
100.0,5.0,12.0,1.0,2.0,1.0,7.8,2024,9.2
82.5,5.0,12.0,3.0,3.0,3.0,9.3,2024,7.8
53.28,3.3,60.0,1.0,1.0,1.0,8.2,2024,9.3
64.0,8.0,4.5,4.0,5.0,5.0,8.5,2024,8.2
65.6,4.5,6.0,2.0,3.0,3.0,5.9,2024,8.5
45.0,3.8,3.3,4.0,5.0,3.0,3.99,2024,5.9
100.0,5.0,6.0,3.0,4.0,4.0,7.2,2024,3.99
201.0,4.5,6.0,3.0,3.0,3.0,8.8,2024,7.2
30.3,4.6,6.0,3.0,2.0,2.0,3.2,2024,8.8
71.2,4.5,8.0,3.0,4.0,4.0,4.8,2024,3.2
50.0,6.0,13.0,3.0,3.0,3.0,6.9,2024,4.8
35.0,3.7,3.0,7.0,4.0,5.0,9.0,2024,6.9
77.5,5.0,11.5,3.0,4.0,4.0,4.6,2024,9.0
120.0,6.0,56.0,3.0,4.0,3.0,8.6,2024,4.6
30.0,4.5,6.0,4.0,2.0,3.0,3.7,2024,8.6
42.5,8.5,4.0,4.0,3.0,3.0,5.95,2024,3.7
72.0,4.5,6.0,3.0,3.0,3.0,7.9,2024,5.95
103.0,4.5,5.0,1.0,2.0,2.0,5.3,2024,7.9
45.0,4.0,4.0,4.0,4.0,4.0,7.0,2024,5.3
114.0,4.5,8.0,2.0,3.0,2.0,2.5,2024,7.0
116.0,4.5,6.0,2.0,6.0,3.0,9.0,2024,2.5
83.0,5.4,6.0,3.0,3.0,3.0,9.5,2024,9.0
70.0,7.2,6.0,3.0,3.0,3.0,3.2,2024,9.5
90.0,4.5,6.0,1.0,3.0,3.0,8.9,2024,3.2
52.0,4.5,6.0,3.0,4.0,5.0,6.1,2024,8.9
100.0,6.0,15.0,3.0,6.0,5.0,6.46,2024,6.1
41.0,3.06,6.0,2.0,2.0,1.0,3.0,2024,6.46
93.0,4.5,3.0,3.0,4.0,2.0,4.26,2024,3.0
73.0,4.1,12.0,3.0,3.0,3.0,8.8,2024,4.26
68.0,4.3,7.0,4.0,3.0,3.0,9.4,2024,8.8
56.0,4.5,10.0,4.0,5.0,5.0,5.79,2024,9.4
36.0,4.5,6.0,5.0,3.0,3.0,6.5,2024,5.79
35.0,4.5,6.0,3.0,3.0,4.0,1.92,2024,6.5
71.0,4.7,4.0,4.0,4.0,4.0,6.5,2024,1.92
69.2,4.5,6.0,2.0,6.0,3.0,6.49,2024,6.5
13.5,4.5,6.0,5.0,3.0,3.0,5.4,2024,6.49
100.0,5.0,7.5,3.0,3.0,4.0,7.95,2024,5.4
64.5,4.0,6.0,4.0,6.0,4.0,8.5,2024,7.95
125.0,10.0,4.0,3.0,5.0,6.0,8.3,2024,8.5
50.0,5.0,2.0,4.0,5.0,3.0,7.65,2024,8.3
150.0,4.5,30.0,2.0,3.0,2.0,3.9,2024,7.65
43.0,3.5,15.0,2.0,2.0,2.0,3.9,2024,3.9
53.8,4.5,8.0,4.0,3.0,3.0,4.7,2024,3.9
150.0,10.0,16.0,2.0,3.0,3.0,8.6,2024,4.7
32.0,4.5,6.0,2.0,2.0,2.0,3.75,2024,8.6
107.1,4.5,6.0,3.0,3.0,4.0,3.8,2024,3.75
45.0,4.0,7.0,4.0,4.0,4.0,9.5,2024,3.8
30.0,3.66,6.0,5.0,3.0,4.0,6.45,2024,9.5
56.0,6.0,30.0,1.0,1.0,1.0,7.0,2024,6.45
42.2,4.5,4.0,2.0,2.0,2.0,2.35,2024,7.0
60.0,4.0,7.0,3.0,4.0,3.0,4.85,2024,2.35
74.0,4.0,10.0,3.0,4.0,4.0,6.05,2024,4.85
82.0,5.0,5.0,3.0,3.0,4.0,7.5,2024,6.05
45.0,4.2,5.0,2.0,3.0,3.0,3.5,2024,7.5
62.0,10.0,6.0,4.0,4.0,3.0,9.5,2024,3.5
97.0,7.0,7.5,2.0,4.0,4.0,5.3,2024,9.5
106.0,5.3,6.0,3.0,4.0,4.0,4.8,2024,5.3
130.0,4.4,16.0,1.0,3.0,1.0,8.5,2024,4.8
160.0,5.0,14.0,1.0,3.0,3.0,9.5,2024,8.5
57.0,4.5,6.0,4.0,4.0,4.0,8.3,2024,9.5
48.0,5.0,4.0,3.0,3.0,3.0,2.4,2024,8.3
45.0,6.2,6.0,4.0,4.0,3.0,7.2,2024,2.4
120.0,6.0,5.5,1.0,3.0,3.0,3.59,2024,7.2
30.4,4.0,3.0,5.0,3.0,4.0,5.48,2024,3.59
60.5,4.5,4.0,3.0,3.0,2.0,4.25,2024,5.48
40.0,4.5,3.0,3.0,3.0,3.0,6.4,2024,4.25
56.0,4.0,13.0,5.0,5.0,5.0,7.7,2024,6.4
36.0,4.5,6.0,4.0,3.0,4.0,2.8,2024,7.7
36.0,4.5,6.0,5.0,4.0,4.0,1.86,2024,2.8
44.0,15.0,15.0,3.0,3.0,3.0,4.7,2024,1.86
95.0,10.0,6.0,3.0,5.0,5.0,9.6,2024,4.7
90.0,4.5,6.0,3.0,4.0,4.0,9.0,2024,9.6
100.0,5.0,30.0,4.0,4.0,4.0,8.8,2024,9.0
25.0,4.5,6.0,3.0,2.0,3.0,3.78,2024,8.8
283.0,4.5,6.0,1.0,6.0,4.0,9.0,2024,3.78
42.0,3.6,6.0,5.0,3.0,3.0,9.6,2024,9.0
64.0,4.5,6.0,4.0,4.0,5.0,8.6,2024,9.6
86.6,5.5,6.0,3.0,5.0,7.0,9.8,2024,8.6
60.0,4.0,5.0,2.0,2.0,2.0,2.55,2024,9.8
65.0,5.0,6.0,5.0,4.0,4.0,6.8,2024,2.55
60.0,4.5,6.0,4.0,3.0,3.0,8.4,2024,6.8
100.0,5.0,17.0,5.0,3.0,3.0,10.0,2024,8.4
80.0,5.0,4.0,2.0,2.0,2.0,6.95,2024,10.0
70.0,7.0,10.0,2.0,2.0,2.0,1.5,2024,6.95
110.0,4.5,21.0,3.0,5.0,6.0,5.46,2024,1.5
35.0,3.3,5.0,3.0,3.0,3.0,5.3,2024,5.46
108.0,6.0,6.0,1.0,2.0,2.0,2.85,2024,5.3
108.0,6.0,16.0,3.0,2.0,2.0,2.85,2024,2.85
32.0,5.0,5.0,5.0,4.0,4.0,5.5,2024,2.85
339.0,10.0,6.0,2.0,3.0,3.0,6.3,2024,5.5
90.0,4.5,6.0,3.0,3.0,3.0,3.2,2024,6.3
62.0,4.5,12.0,3.0,4.0,4.0,3.6,2024,3.2
132.0,4.0,6.0,1.0,2.0,1.0,7.5,2024,3.6
72.0,6.0,13.0,5.0,5.0,5.0,7.6,2024,7.5
35.0,4.5,6.0,4.0,3.0,3.0,1.9,2024,7.6
127.0,8.0,15.0,4.0,6.0,4.0,7.7,2024,1.9
100.0,5.0,10.0,4.0,3.0,3.0,3.65,2024,7.7
100.0,5.0,5.0,3.0,3.0,3.0,3.05,2024,3.65
45.0,4.5,5.0,4.0,7.0,7.0,6.5,2024,3.05
50.0,4.5,6.0,4.0,4.0,3.0,6.6,2024,6.5
72.0,4.0,6.0,3.0,3.0,3.0,4.6,2024,6.6
33.0,3.3,2.0,4.0,3.0,3.0,4.2,2024,4.6
60.0,4.0,7.0,4.0,5.0,5.0,5.5,2024,4.2
100.0,5.0,5.0,4.0,7.0,7.0,9.5,2024,5.5
55.0,4.0,15.0,5.0,6.0,3.0,8.5,2024,9.5
167.0,10.0,3.0,3.0,3.0,1.0,3.75,2024,8.5
20.0,5.0,6.0,4.0,3.0,3.0,4.8,2024,3.75
96.8,4.5,6.0,3.0,4.0,4.0,9.5,2024,4.8
115.0,16.0,6.0,4.0,4.0,5.0,6.3,2024,9.5
65.0,4.5,6.0,5.0,3.0,3.0,6.8,2024,6.3
39.0,3.8,15.0,5.0,6.0,3.0,8.1,2024,6.8
66.0,4.5,8.0,5.0,4.0,3.0,9.0,2024,8.1
56.0,4.5,6.0,3.0,3.0,3.0,4.9,2024,9.0
35.0,3.4,2.5,5.0,3.0,3.0,4.05,2024,4.9
45.0,4.5,6.0,3.0,4.0,3.0,1.95,2024,4.05
40.8,4.5,4.0,3.0,5.0,4.0,5.65,2024,1.95
35.0,4.5,6.0,5.0,4.0,3.0,2.3,2024,5.65
44.0,3.8,6.0,3.0,3.0,2.0,2.65,2024,2.3
35.0,3.3,4.0,3.0,3.0,3.0,2.2,2024,2.65
60.0,4.0,5.0,1.0,2.0,1.0,1.95,2024,2.2
30.0,3.7,3.0,3.0,3.0,3.0,1.98,2024,1.95
32.0,4.5,6.0,5.0,3.0,4.0,3.8,2024,1.98
300.0,10.0,6.0,3.0,3.0,3.0,1.56,2024,3.8
56.0,4.8,3.0,6.0,4.0,4.0,5.3,2024,1.56
61.5,4.0,5.0,3.0,5.0,5.0,7.8,2024,5.3
104.0,5.0,5.0,3.0,2.0,2.0,1.95,2024,7.8
61.0,4.5,3.0,1.0,2.0,1.0,4.15,2024,1.95
37.0,4.5,6.0,4.0,3.0,3.0,5.15,2024,4.15
77.0,4.5,6.0,3.0,3.0,3.0,8.32,2024,5.15
40.0,4.5,6.0,3.0,3.0,3.0,5.85,2024,8.32
60.0,4.2,8.0,2.0,3.0,2.0,2.75,2024,5.85
36.0,4.5,6.0,3.0,3.0,3.0,7.2,2024,2.75
48.0,5.0,4.0,2.0,2.0,2.0,2.3,2024,7.2
93.5,6.0,5.0,3.0,2.0,1.0,1.75,2024,2.3
66.0,5.0,6.0,4.0,5.0,5.0,5.35,2024,1.75
48.2,4.5,6.0,7.0,3.0,3.0,9.8,2024,5.35
113.0,4.5,8.0,4.0,3.0,4.0,5.8,2024,9.8
68.0,6.0,6.0,2.0,3.0,3.0,3.74,2024,5.8
51.0,4.5,6.0,3.0,4.0,4.0,5.2,2024,3.74
40.0,5.0,7.0,5.0,5.0,4.0,3.65,2024,5.2
33.0,4.5,6.0,3.0,3.0,3.0,2.13,2024,3.65
64.1,4.0,3.5,2.0,3.0,1.0,2.0,2024,2.13
90.0,4.2,6.0,4.0,4.0,5.0,7.79,2024,2.0
59.0,4.0,25.0,2.0,2.0,2.0,1.9,2024,7.79
135.0,9.0,6.0,3.0,3.0,3.0,7.6,2024,1.9
88.0,4.5,6.0,3.0,3.0,3.0,7.7,2024,7.6
100.0,6.0,15.2,3.0,4.0,3.0,6.46,2024,7.7
75.0,4.5,6.0,3.0,4.0,4.0,4.9,2024,6.46
81.0,4.5,6.0,3.0,3.0,3.0,10.0,2024,4.9
124.8,4.5,6.0,1.0,3.0,3.0,1.55,2024,10.0
105.0,5.0,10.5,3.0,4.0,4.0,4.2,2024,1.55
105.0,7.0,5.0,2.0,2.0,3.0,3.75,2024,4.2
33.0,4.5,6.0,5.0,3.0,4.0,3.8,2024,3.75
320.0,4.5,6.0,2.0,4.0,4.0,7.1,2024,3.8
19.0,4.5,3.5,2.0,1.0,1.0,2.89,2024,7.1
72.0,4.5,8.0,4.0,4.0,5.0,7.2,2024,2.89
55.0,4.5,5.0,3.0,3.0,3.0,6.8,2024,7.2
98.0,6.0,6.0,4.0,5.0,4.0,8.0,2024,6.8
53.0,4.0,5.0,3.0,4.0,5.0,7.48,2024,8.0
52.0,4.5,6.0,5.0,3.0,3.0,6.4,2024,7.48
322.0,18.0,15.0,2.0,4.0,3.0,6.3,2024,6.4
151.8,4.5,4.0,3.0,4.0,2.0,9.8,2024,6.3
37.0,4.0,2.5,5.0,5.0,5.0,6.5,2024,9.8
66.0,3.86,6.0,3.0,3.0,2.0,7.5,2024,6.5
90.0,5.0,6.0,1.0,1.0,1.0,2.25,2024,7.5
40.0,5.0,2.0,3.0,3.0,2.0,5.33,2024,2.25
38.0,3.8,6.0,5.0,4.0,4.0,7.5,2024,5.33
50.0,4.5,6.0,3.0,3.0,3.0,6.5,2024,7.5
32.0,4.6,6.0,5.0,3.0,3.0,3.85,2024,6.5
44.0,4.0,10.0,4.0,4.0,3.0,2.95,2024,3.85
188.0,4.5,6.0,3.0,3.0,2.0,6.0,2024,2.95
81.0,6.0,6.0,3.0,6.0,4.0,7.5,2024,6.0
100.0,4.5,6.0,3.0,5.0,5.0,3.1,2024,7.5
38.0,3.5,5.0,6.0,3.0,4.0,4.7,2024,3.1
60.0,5.0,17.5,5.0,4.0,4.0,4.2,2024,4.7
105.0,4.5,6.0,3.0,4.0,4.0,9.8,2024,4.2
74.0,3.5,6.0,3.0,4.0,3.0,5.1,2024,9.8
90.0,7.5,7.5,3.0,4.0,4.0,6.5,2024,5.1
125.0,4.5,28.0,2.0,2.0,2.0,2.9,2024,6.5
35.0,4.5,2.8,3.0,3.0,3.0,1.85,2024,2.9
46.0,4.5,3.0,3.0,3.0,2.0,2.6,2024,1.85
50.0,4.5,6.0,3.0,4.0,3.0,6.5,2024,2.6
32.0,4.2,2.5,4.0,4.0,3.0,2.7,2024,6.5
104.4,5.0,12.0,4.0,4.0,5.0,9.2,2024,2.7
114.0,4.5,6.0,5.0,5.0,4.0,8.48,2024,9.2
160.0,8.0,6.0,3.0,3.0,3.0,9.5,2024,8.48
31.0,3.0,3.0,5.0,3.0,4.0,4.3,2024,9.5
65.0,5.0,12.0,6.0,4.0,4.0,6.8,2024,4.3
90.0,5.0,7.0,2.0,3.0,3.0,7.2,2024,6.8
48.0,4.5,6.0,5.0,6.0,3.0,8.5,2024,7.2
66.0,4.0,8.0,3.0,3.0,4.0,5.99,2024,8.5
162.0,14.0,14.0,3.0,4.0,4.0,8.26,2024,5.99
120.0,4.0,8.0,1.0,2.0,1.0,8.2,2024,8.26
60.0,5.0,7.5,2.0,3.0,2.0,5.6,2024,8.2
76.0,6.0,6.0,2.0,3.0,3.0,7.5,2024,5.6
32.0,4.5,6.0,5.0,4.0,4.0,3.0,2024,7.5
100.0,4.5,6.0,3.0,3.0,3.0,3.3,2024,3.0
54.0,4.7,5.0,3.0,3.0,3.0,5.7,2024,3.3
66.0,4.3,10.0,4.0,3.0,2.0,7.99,2024,5.7
44.0,4.5,6.0,1.0,2.0,2.0,2.3,2024,7.99
21.0,7.0,6.0,5.0,3.0,2.0,4.5,2024,2.3
165.0,4.5,15.0,3.0,3.0,3.0,7.3,2024,4.5
69.1,3.7,5.0,2.0,5.0,4.0,9.69,2024,7.3
88.0,4.5,6.0,3.0,3.0,3.0,9.8,2024,9.69
110.0,4.5,6.0,3.0,3.0,3.0,7.5,2024,9.8
47.1,4.1,6.0,4.0,4.0,3.0,3.3,2024,7.5
31.0,4.5,6.0,3.0,3.0,3.0,6.9,2024,3.3
16.0,4.0,3.0,3.0,2.0,2.0,1.15,2024,6.9
65.0,4.5,6.0,3.0,2.0,1.0,6.21,2024,1.15
100.0,5.0,5.0,4.0,7.0,7.0,9.5,2024,6.21
95.0,4.5,6.0,2.0,3.0,2.0,1.75,2024,9.5
80.0,4.2,2.5,3.0,3.0,3.0,6.8,2024,1.75
90.0,6.0,6.0,3.0,4.0,5.0,8.5,2024,6.8
55.0,4.0,4.5,4.0,5.0,4.0,8.9,2024,8.5
300.0,4.5,6.0,3.0,3.0,3.0,2.9,2024,8.9
67.5,4.5,6.0,4.0,3.0,3.0,4.5,2024,2.9
35.0,4.4,6.0,5.0,3.0,3.0,5.9,2024,4.5
42.0,4.5,6.0,3.0,3.0,3.0,4.3,2024,5.9
162.2,6.9,2.0,1.0,3.0,2.0,9.95,2024,4.3
163.2,4.5,6.0,3.0,3.0,3.0,8.15,2024,9.95
75.0,5.0,20.0,3.0,4.0,3.0,6.7,2024,8.15
100.0,5.0,30.0,4.0,4.0,4.0,6.5,2024,6.7
106.0,4.5,7.5,3.0,3.0,3.0,5.8,2024,6.5
26.0,3.0,20.0,4.0,4.0,3.0,1.1,2024,5.8
63.2,15.0,6.0,4.0,5.0,4.0,6.4,2024,1.1
46.0,4.5,6.0,3.0,3.0,3.0,4.6,2024,6.4
96.0,8.0,5.0,2.0,5.0,3.0,5.9,2024,4.6
55.0,4.5,10.5,2.0,2.0,2.0,5.3,2024,5.9
69.0,4.5,6.0,3.0,3.0,3.0,3.8,2024,5.3
46.0,4.5,6.0,4.0,4.0,4.0,8.0,2024,3.8
60.0,4.0,6.0,1.0,3.0,3.0,1.2,2024,8.0
42.0,5.1,6.0,2.0,3.0,2.0,4.25,2024,1.2
35.0,7.0,6.0,4.0,3.0,3.0,4.2,2024,4.25
160.0,4.5,6.0,3.0,3.0,3.0,9.5,2024,4.2
78.0,6.0,30.0,5.0,7.0,5.0,9.3,2024,9.5
88.0,8.0,7.0,4.0,5.0,6.0,6.2,2024,9.3
400.0,20.0,40.0,4.0,4.0,3.0,6.3,2024,6.2
98.0,4.5,6.0,5.0,9.0,7.0,8.0,2024,6.3
94.0,4.6,6.0,3.0,3.0,3.0,3.8,2024,8.0
47.1,4.3,2.0,2.0,3.0,2.0,5.4,2024,3.8
176.0,5.0,6.0,3.0,2.0,1.0,1.95,2024,5.4
53.0,4.5,18.0,3.0,4.0,3.0,6.9,2024,1.95
39.0,4.5,6.0,3.0,5.0,4.0,7.3,2024,6.9
72.0,4.5,6.0,1.0,3.0,2.0,5.75,2024,7.3
33.6,4.5,6.0,4.0,4.0,4.0,4.85,2024,5.75
150.0,4.5,6.0,1.0,3.0,3.0,5.99,2024,4.85
37.0,5.0,6.0,6.0,3.0,4.0,6.38,2024,5.99
75.0,5.0,10.0,3.0,4.0,4.0,9.8,2024,6.38
50.0,4.5,6.0,3.0,4.0,4.0,8.9,2024,9.8
150.0,4.5,27.0,3.0,4.0,4.0,6.15,2024,8.9
58.3,4.5,6.0,5.0,3.0,3.0,9.3,2024,6.15
114.0,30.0,30.0,3.0,3.0,3.0,7.18,2024,9.3
35.0,4.5,6.0,2.0,3.0,2.0,4.9,2024,7.18
100.0,4.5,7.0,2.0,3.0,2.0,2.8,2024,4.9
50.0,3.5,2.5,1.0,3.0,1.0,4.9,2024,2.8
28.0,3.1,2.0,4.0,3.0,3.0,4.75,2024,4.9
75.0,5.0,20.0,5.0,3.0,3.0,8.5,2024,4.75
85.0,5.0,6.0,3.0,4.0,3.0,2.1,2024,8.5
92.3,4.4,4.0,2.0,4.0,2.0,4.7,2024,2.1
63.0,4.5,12.0,4.0,4.0,4.0,9.2,2024,4.7
28.0,4.5,6.0,4.0,3.0,2.0,7.5,2024,9.2
50.0,4.5,6.0,3.0,3.0,3.0,1.33,2024,7.5
30.0,4.5,10.0,2.0,2.0,2.0,3.9,2024,1.33
35.0,5.0,3.0,5.0,4.0,5.0,4.55,2024,3.9
37.4,4.5,6.0,2.0,2.0,2.0,1.88,2024,4.55
36.0,4.5,6.0,2.0,2.0,2.0,3.68,2024,1.88
580.0,4.5,6.0,3.0,2.0,2.0,3.0,2024,3.68
55.0,5.0,12.0,3.0,4.0,5.0,6.77,2024,3.0
63.0,10.0,6.0,5.0,4.0,5.0,8.4,2024,6.77
40.0,4.5,6.0,6.0,3.0,7.0,7.35,2024,8.4
50.0,4.5,6.0,5.0,6.0,5.0,8.2,2024,7.35
40.0,4.0,4.0,1.0,2.0,1.0,5.5,2024,8.2
52.0,4.5,6.0,4.0,4.0,4.0,4.6,2024,5.5
105.0,7.5,20.0,4.0,6.0,6.0,5.6,2024,4.6
30.5,3.05,4.0,5.0,3.0,4.0,6.4,2024,5.6
54.9,4.5,7.0,3.0,5.0,5.0,4.75,2024,6.4
60.0,4.0,8.0,4.0,4.0,5.0,8.1,2024,4.75
105.0,7.5,21.0,4.0,6.0,6.0,5.6,2024,8.1
